death_date,name,rank,unit,gender,age,from,story,pid,webpage,eng
2023-12-12,יצחק בן בשט,"אל""ם",חטיבת גולני,M,44,שדה יעקב,"מפקד חפ""ק מח""ט גולני, נפל בקרב בצפון רצועת עזה.",2177.0,https://www.idf.il/נופלים/חללי-המלחמה/בן-שלי/,Major Ben Shelly
2023-12-13,אלישע לוינשטרן,"רס""ר (במיל')",עוצבת ראם (179),M,38,חריש,"לוחם שריון בגדוד 8104, נפל בקרב בדרום רצועת עזה.",2179.0,https://www.idf.il/נופלים/חללי-המלחמה/אלישע-לוינשטרן/,Sergeant major (res.) Elisha Levinshtern
2023-12-14,עוז שמואל ארדי,סמל,עוצבת סער מגולן (7),M,19,קיבוץ חצור,"לוחם בגדוד ההנדסה 603, 'עוצבת סער מגולן' (7), נפל בקרב בדרום רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2180.0,https://www.idf.il/נופלים/חללי-המלחמה/עוז-שמואל-ארדי/,Sergeant Oz Shmuel Aradi
2023-11-10,ניק בייזר,"רב""ט","מתפ""ש",M,19,באר שבע," נהג במת""ק ארז. הועלה מדרגת טוראי לדרגת רב""ט לאחר מותו.",192.0,https://www.idf.il/נופלים/חללי-המלחמה/רון-שרמן/,Sergeant Ron Sherman
2023-11-10,רון שרמן,סמל,"מתפ""ש",M,19,להבים,"מש""ק תיאום וקישור במת""ק ארז. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",193.0,https://www.idf.il/נופלים/חללי-המלחמה/ניק-בייזר/,Corporal Nik Beizer
2023-12-15,שי אוריאל פיזם,"רס""ל (במיל')",עוצבת עקבות הברזל (401),M,23,"קיבוץ עין הנצי""ב","מפקד טנק בגדוד 9, עוצבת 'עקבות הברזל' (401), נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמ""ר (במיל') לדרגת רס""ל (במיל') לאחר מותו.",2181.0,https://www.idf.il/נופלים/חללי-המלחמה/שי-אוריאל-פיזם/,Sergeant first class (res.) Shay Uriel Pizem
2023-12-15,תומר שלמה מיארה,"רס""ר (במיל')",עוצבת ראם (179),M,28,נתניה,"לוחם בגדוד ההנדסה 710, עוצבת 'ראם' (179), נפל בקרב בצפון רצועת עזה. הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.",2182.0,https://www.idf.il/נופלים/חללי-המלחמה/תומר-שלמה-מיארה/,Master sergeant (res.) Tomer Shlomo Myara
2023-12-16,יחזקאל עזריה,"רס""ב (במיל')",חטיבה 8,M,53,פתח תקווה,נפל בפעילות מבצעית במרחב מרגליות,2183.0,https://www.idf.il/נופלים/חללי-המלחמה/יחזקאל-עזריה/,Warrant officer (res.) Yehezkel Azaria
2023-12-16,יוסף אבנר דורן,"רס""ר (במיל')",יחידת הניוד המבצעי (הבלנ״ם),M,26,ירושלים,"לחם במסגרת יחידת הניוד המבצעי (הבלנ״ם), שירת כלוחם איסוף ייעודי בשייטת 13, נפל בקרב בצפון רצועת עזה.",2184.0,https://www.idf.il/נופלים/חללי-המלחמה/יוסף-אבנר-דורן/,Master sergeant (res.) Joseph Avner Duran
2023-12-16,שלו זלצמן,"רס""ל (במיל')",עוצבת 'חוד החנית' (55),M,22,רמת ישי,"לוחם בגדוד 6623, עוצבת 'חוד החנית' (55), נפל בקרב בדרום רצועת עזה.",2185.0,https://www.idf.il/נופלים/חללי-המלחמה/שלו-זלצמן/,Sergeant first class (res.) Shalev Zaltsman
2023-12-17,בוריס דונבצקי,"סמ""ר",עוצבת עקבות הברזל (401),M,21,קרית ביאליק,"לוחם שיריון בגדוד 46, עוצבת 'עקבות הברזל' (401), נפל בקרב בצפון רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2186.0,https://www.idf.il/נופלים/חללי-המלחמה/בוריס-דונבצקי/,Staff sergeant Boris Dunavetski
2023-12-17,אוריה באייר,"רס""ל",חטיבת הקומנדו,M,20,מעלות תרשיחא,"לוחם ביחידת מגלן, חטיבת הקומנדו. נפטר מפצעיו לאחר שנפצע באורח קשה ב-14.12.2023 בקרב בדרום רצועת עזה. הועלה מדרגת סמ""ר לדרגת רס""ל לאחר מותו.",2187.0,https://www.idf.il/נופלים/חללי-המלחמה/אוריה-באייר/,Sergeant first class Urija Bayer
2023-12-17,ליאב אלוש,"רס""ל",חטיבת הקומנדו,M,21,גדרה,"לוחם ביחידת דובדבן, חטיבת הקומנדו, נפל בקרב בדרום רצועת עזה.",2188.0,https://www.idf.il/נופלים/חללי-המלחמה/ליאב-אלוש/,Sergeant first class Liav Aloush
2023-12-17,איתן נאה,"רס""ר (במיל')",חטיבת הקומנדו,M,26,קיבוץ שדה אליהו,"לוחם ביחידת דובדבן, עוצבת הקומנדו, נפל בקרב בדרום רצועת עזה.",2189.0,https://www.idf.il/נופלים/חללי-המלחמה/איתן-נאה/,Master sergeant Etan Naeh
2023-12-17,טל פיליבה,"רס""ר (במיל')",חיל ההנדסה הקרבית,M,23,רחובות,"לוחם ביחידת יהל""ם, חיל ההנדסה הקרבית, נפל בקרב בדרום רצועת עזה. הועלה מדרגת רס""ל (במיל') לדרגת רס""ר (במיל') לאחר מותו.",2190.0,https://www.idf.il/נופלים/חללי-המלחמה/טל-פיליבה/,Master sergeant (res.) Tal Filiba
2023-12-17,לידור יוסף קרואני,"רס""ל (במיל')",פיקוד הדרום,M,23,אילת,"לוחם בגדוד הנדסה 8163, פיקוד הדרום, נפל בקרב ברצועת עזה.",2191.0,https://www.idf.il/נופלים/חללי-המלחמה/לידור-יוסף-קרואני/,Sergeant first class (res.) Lidor Yosef Karavani
2023-12-18,ירין גהלי,סרן,סיירת גבעתי,M,22,רחובות,"מפקד מחלקה בסיירת גבעתי, נפל בקרב בדרום רצועת עזה. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",2193.0,https://www.idf.il/נופלים/חללי-המלחמה/ירין-גהלי/,Captain Yarin Gahali
2023-12-18,נתנאל סילברג,סרן (במיל'),חיל ההנדסה הקרבית,M,33,"נעמ""ה","מפקד צוות ביחידת יהל""ם, נפל בקרב בצפון רצועת עזה.",2192.0,https://www.idf.il/נופלים/חללי-המלחמה/נתנאל-סילברג/,Captain (res.) Netanel Silberg
2023-12-18,דניאל יעקב בן הרוש,"רס""ר (במיל')",עוצבת חצי האש (551),M,31,אלון,"לוחם בגדוד 6551, בעוצבת 'חצי האש' (551), נפל בקרב בצפון רצועת עזה.",2194.0,https://www.idf.il/נופלים/חללי-המלחמה/דניאל-יעקב-בן-הרוש/,Master sergeant (res.) Daniel Yacov Ben Harosh
2023-12-18,רותם יוסף לוי,סרן (במיל'),חיל ההנדסה הקרבית,M,24,אורנית,"סגן מפקד פלגה ביחידת יהל""ם, נפל בקרב בצפון רצועת עזה.",2385.0,https://www.idf.il/נופלים/חללי-המלחמה/רותם-יוסף-לוי/,Captain (res.) Rotem Yoseff Levy
2023-12-19,מעוז פניגשטיין,"רס""ל (במיל')",עוצבת חצי האש (551),M,25,סוסיא,"לוחם בגדוד 7008, ׳עוצבת חצי האש׳ (551), נפל בקרב בצפון רצועת עזה.",2195.0,https://www.idf.il/נופלים/חללי-המלחמה/מעוז-פניגשטיין/,Master sergeant (res.) Maoz Fenigstein
2023-12-19,ליאור סיון,סרן (במיל'),חטיבת ׳הראל׳,M,32,בית שמש,"קצין לוחם בגדוד 363, חטיבת ׳הראל׳ (10), נפל בקרב בדרום רצועת עזה.",2196.0,https://www.idf.il/נופלים/חללי-המלחמה/ליאור-סיון/,Captain (res.) Lior Sivan
2023-12-19,אוריאל כהן,"רס""ר (במיל')",חטיבת גבעתי,M,33,צור הדסה,"מפקד נמ""ר ביחידת הסיוע המנהלתי, חטיבת גבעתי, נפל בקרב ברצועת עזה.",2197.0,https://www.idf.il/נופלים/חללי-המלחמה/אוריאל-כהן/,Master sergeant (res.) Uriel Cohen
2023-12-20,לביא גיהסי,סמל,"חטיבת הנח""ל",M,19,חשמונאים,"לוחם בגדוד 931, חטיבת הנח""ל, נפל בקרב בצפון רצועת עזה. הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2198.0,https://www.idf.il/נופלים/חללי-המלחמה/לביא-גיהסי/,Sergeant Lavi Ghasi
2023-12-20,יעקב אליאן,סגן,"בה""ד 1",M,20,רמת גן,"צוער בגדוד 'גפן', בית הספר לקצינים, שירת כמפקד כיתה בבא""ח גבעתי, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סמל לדרגת סגן לאחר מותו.",2199.0,https://www.idf.il/נופלים/חללי-המלחמה/יעקב-איליאן/,Lieutenant Yaacov Elian
2023-12-20,עומרי שורץ,סגן,"בה""ד 1",M,21,שדמות דבורה,"צוער בגדוד 'גפן', בית הספר לקצינים,  שירת כלוחם בסיירת צנחנים, נפל בקרב בצפון רצועת עזה. הועלה מדרגת סמ""ר לדרגת סגן לאחר מותו.",2200.0,https://www.idf.il/נופלים/חללי-המלחמה/עומרי-שורץ/,Lieutenant Omri Shwartz
2023-12-21,שי איילי,סגן,"בה""ד 1",M,21,אשקלון,"צוער בגדוד 'גפן', בית הספר לקצינים, שירת כלוחם ביחידה הטקטית לחילוץ מיוחד (669), נפל בקרב בצפון רצועת עזה. הועלה מדרגת סמ""ר לדרגת סגן לאחר מותו.",2201.0,https://www.idf.il/נופלים/חללי-המלחמה/שי-איילי/,Lieutenant Shai Ayeli
2023-12-21,טל שועה,"רס""ל (במיל')",חטיבת קרייתי (4),M,31,באר שבע,"לוחם בגדוד הנדסה 7071, חטיבת קרייתי (4), נפל בקרב בדרום רצועת עזה.",2202.0,https://www.idf.il/נופלים/חללי-המלחמה/טל-שועה/,Sergeant first class (res.) Tal Shua
2023-12-22,עמית הוד זיו,סמל,עוצבת ברק (188),M,19,ראש העין,"לוחם בגדוד 71, עוצבת ׳הברק׳ (188), נפל במהלך פעילות מבצעית כתוצאה מהשיגורים שבוצעו משטח לבנון במרחב שתולה . הועלה מדרגת רב""ט לדרגת סמל לאחר מותו.",2203.0,https://www.idf.il/נופלים/חללי-המלחמה/עמית-הוד-זיו/,Sergeant Amit Hod Ziv
2023-12-22,ניר רפאל קנניאן,"סמ""ר",סיירת גבעתי,M,20,בית קשת,"לוחם בסיירת גבעתי, נפל אתמול בקרב בדרום רצועת עזה.",2204.0,https://www.idf.il/נופלים/חללי-המלחמה/ניר-רפאל-קנניאן/,Staff sergeant Nir Rafael Kananian
2023-12-22,בירהנו קאסיה,"סמ""ר",סיירת גבעתי,M,22,בית שמש,"לוחם בסיירת גבעתי , נפל בקרב בדרום רצועת עזה.",2205.0,https://www.idf.il/נופלים/חללי-המלחמה/בירהנו-קאסיה/,Staff sergeant Birhanu Kassie
2023-12-22,שי טרמין,"רס""ר (במיל')",עוצבת חוד החנית (55),M,26,ראש פינה,"לוחם בגדוד 6623, עוצבת 'חוד החנית' (55), נפל בקרב בדרום רצועת עזה.",2206.0,https://www.idf.il/נופלים/חללי-המלחמה/שי-טרמין/,Master sergeant (res.) Shay Termin
2023-12-22,אלכסנדר שפיץ,"רס""ב (במיל')",עוצבת חוד החנית (55),M,41,כרמיאל," עוצבת 'חוד החנית' (55), נפל בקרב בדרום רצועת עזה",2207.0,https://www.idf.il/נופלים/חללי-המלחמה/אלכסנדר-שפיץ/,Warrant officer (res.) Alexander Shpits
2023-12-23,אושרי משה בוצחק,סרן,"סיירת נח""ל",M,22,חיפה,"מפקד צוות בסיירת נח""ל, נפל בקרב ברצועת עזה. הועלה מדרגת סגן לדרגת סרן לאחר מותו.",2208.0,https://www.idf.il/נופלים/חללי-המלחמה/אושרי-משה-בוצחק/,Captain Oshri Moshe Butzhak
2023-12-23,נדב יששכר פרחי,"רס""ר (במיל')",חטיבת יפתח (11),M,30,הרצליה,"חובש קרבי בגדוד 7810, חטיבת 'יפתח' (11), נפל בקרב במרכז רצועת עזה.",2213.0,https://www.idf.il/נופלים/חללי-המלחמה/נדב-יששכר-פרחי/,Master Sergeant (res.) Nadav Issachar Farhi
2023-12-23,אליהו מאיר אוחנה,"רס""ר (במיל')",חטיבת יפתח (11),M,28,חיפה,"לוחם בגדוד 7810, חטיבת 'יפתח' (11), נפל בקרב במרכז רצועת עזה.",2214.0,https://www.idf.il/נופלים/חללי-המלחמה/אליהו-מאיר-אוחנה/,Master Sergeant (res.) Eliyahu Meir Ohana
2023-12-23,אליסף שושן,"רס""ל (במיל')",עוצבת שועלי מרום (646),M,23,ירושלים,"לוחם בגדוד 6646, עוצבת 'שועלי מרום' (646), נפל בקרב במרכז רצועת עזה.",2215.0,https://www.idf.il/נופלים/חללי-המלחמה/אליסף-שושן/,Sergeant first class (res.) Elyassaf Shoshan
2023-12-23,אוהד אשור,"רס""ל (במיל')",עוצבת שועלי מרום (646),M,23,כפר יונה,"לוחם בגדוד 6646, עוצבת 'שועלי מרום' (646), נפל בקרב במרכז רצועת עזה.",2216.0,https://www.idf.il/נופלים/חללי-המלחמה/אוהד-אשור/,Sergeant first class (res.) Ohad Ashur
2023-12-23,דוד בוגדנובסקי,"סמ""ר",עוצבת סער מגולן (7),M,19,חיפה,"לוחם בגדוד ההנדסה 603, עוצבת 'סער מגולן' (7), נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2209.0,https://www.idf.il/נופלים/חללי-המלחמה/דוד-בוגדנובסקי/,Staff sergeant David Bogdanovskyi
2023-12-23,אוראל בשן,"סמ""ר",עוצבת סער מגולן (7),M,20,חיפה,"לוחם בגדוד ההנדסה 603, עוצבת 'סער מגולן' (7), נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2210.0,https://www.idf.il/נופלים/חללי-המלחמה/אוראל-בשן/,Staff sergeant Orel Bashan
2023-12-23,איתמר שמן,"סמ""ר",עוצבת געש (36),M,21,לפיד,"פראמדיק בעוצבת 'געש' (36) , לחם עם גדוד 77, עוצבת 'סער מגולן' (7), נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל לדרגת סמ""ר לאחר מותו.",2212.0,https://www.idf.il/נופלים/חללי-המלחמה/איתמר-שמן/,Staff sergeant Itamar Shemen
2023-12-23,גל הרשקו,"סמ""ר",עוצבת סער מגולן (7),M,20,יפתח,"מפקד כיתה בגדוד ההנדסה 603, עוצבת 'סער מגולן' (7), נפל בקרב בדרום רצועת עזה.",2211.0,https://www.idf.il/נופלים/חללי-המלחמה/גל-הרשקו/,Staff sergeant Gal Hershko
2023-12-23,רואי אליאס,"סמ""ר",עוצבת סער מגולן (7),M,21,צופר,"לוחם בגדוד ההנדסה 603 שבעוצבת 'סער מגולן' (7), נפל בקרב בדרום רצועת עזה.",2217.0,https://www.idf.il/נופלים/חללי-המלחמה/רואי-אליאס/,Staff sergeant Roy Elias
2023-12-24,אריה ריין,"רס""ן (במיל')",חטיבת המחץ (14),M,39,משמרות,"קצין שריון בגדוד 79 שבחטיבת המחץ (14), נפל בקרב ברצועת עזה.",2224.0,https://www.idf.il/נופלים/חללי-המלחמה/אריה-ריין/,Major (res.) Aryeh rein
2023-12-24,ניתאי מייזלס,"רס""ר (במיל')",חטיבת המחץ (14),M,30,רחובות,"לוחם שיריון בחטיבת המחץ (14), נפל בקרב בצפון רצועת עזה.",2225.0,https://www.idf.il/נופלים/חללי-המלחמה/ניתאי-מייזלס/,Master Sergeant (res.) Nitai Meisels
2023-12-24,רני תמיר,סמל,"חטיבת הנח""ל",M,20,גני עם,"לוחם בגדוד 50 שבחטיבת הנח""ל, נפל בקרב בצפון רצועת עזה.",2218.0,https://www.idf.il/נופלים/חללי-המלחמה/רני-תמיר/,Sergeant Rani Tamir
2023-12-25,אלישע יהונתן לובר,"סמ""ר (במיל')",עוצבת ראם (179),M,24,יצהר,"לוחם בגדוד 8104, עוצבת ראם (179), נפל בקרב בדרום רצועת עזה. הועלה מדרגת סמל (במיל') לדרגת סמ""ר (במיל') לאחר מותו.",2219.0,https://www.idf.il/נופלים/חללי-המלחמה/אלישע-יהונתן-לובר/,Staff sergeant (res.) Elisha Yehonatan Lober
