date,text
2024-05-10 13:35:59,"במסגרת פעילות צה""ל בדרום הרצועה מוקדם יותר היום, כוח צה""ל עלה על קן צרעות.
כתוצאה מכך, 11 לוחמים נעקצו ופונו באורח קל לקבלת טיפול רפואי בבית חולים, לוחם צה""ל נוסף פונה באורח בינוני.
משפחותיהם עודכנו."
2024-05-10 15:30:27,"במהלך השעות האחרונות, צוות מיחידה 869 זיהה שני מחבלי חיזבאללה נעים בסמוך למבנה צבאי במרחב יארון, בעודם נושאים אמצעי לחימה. 
זמן קצר לאחר מכן, מטוסי קרב של חיל האוויר תקפו את המחבלים.

מוקדם יותר היום מטוסי קרב של חיל האוויר תקפו תשתית טרור של ארגון הטרור חיזבאללה במרחב כפר כילא. בנוסף, הותקף מבנה צבאי של הארגון במרחב בליידא, בו שהו מחבלים.

בהמשך להתרעה על חדירת כלי טיס עוין בצפון הארץ, מדובר בזיהוי שווא.

מצורף תיעוד מתקיפת המחבלים ומתקיפות צה""ל בלבנון:"
2024-05-10 16:00:07,במבצע בהובלת אוגדה 99 בזיתון:
2024-05-10 17:43:58,"מצורפת הודעת דובר צה""ל בנושא שמותיהם של ארבעה חללי צה״ל אשר הודעה נמסרה למשפחותיהם:


מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:


באירוע בו נפלו הלוחמים, נפצעו באורח קשה קצין לוחם, ולוחם מגדוד 931, חטיבת הנח״ל.

בנוסף, שני לוחמים מגדוד 9, חטיבה 401, נפצעו באורח קשה בקרב בדרום רצועת עזה.

הלוחמים פונו לקבלת טיפול רפואי בבית חולים, משפחותיהם עודכנו."
2024-05-10 21:25:37,"לפני זמן קצר צה""ל השלים גל תקיפות של מטרות טרור במרחבים אל עדייסא, אל-חיאם, רב א-תלתין, דיר סירין, עייתא א-שעב ומחיבב שבדרום לבנון.

במסגרת התקיפות מטוסי קרב של חיל האוויר השמידו חמישה מבנים צבאיים של ארגון הטרור חיזבאללה לצד עמדה צבאית נוספת בשימוש הארגון, ממנה בוצעו שיגורים לצפון הארץ.

מצורף תיעוד מהתקיפות:"
2024-05-10 23:09:16,"לוחמי צוות הקרב של חטיבה 401 סגרו מעגל והשמידו באמצעות כלי טיס שני אתרי שיגור ברפיח, מהם בוצע ירי מוקדם יותר הערב למרחב העיר באר שבע.
בתום השמדת האתרים זוהו פיצוצי משנה אשר העידו על הימצאות של אמצעי לחימה נוספים באתרים.

מצורף תיעוד מהתקיפה:"
2024-05-11 11:43:03,"בעקבות ניסיונות חמאס לשקם יכולות ותשתיות טרור, והימצאות פעילי טרור במרחב, קרא צה״ל הבוקר לאוכלוסייה בג׳באליא והשכונות במרחב להתפנות באופן זמני אל המחסות במערב העיר עזה. המהלך בוצע כדי להרחיק את התושבים ממרחב הלחימה בהתאם לדין הבינלאומי. 

בהמשך לפעילות צה""ל במרחב מזרח רפיח ובהתאם לאישור הדרג המדיני, ולאור פעילות טרור וירי של חמאס מהמרחב צה״ל קרא לאוכלוסייה מאזורים נוספים בשכונות המזרחיות של רפיח להתפנות באופן זמני אל המרחב ההומניטרי המורחב במוואסי.
עד כה, כ-300 אלף עזתים נעו לעבר המרחב ההומניטרי המורחב במוואסי. 

פעולות הפינוי התבצעו באמצעות הטלת כרוזים, הודעות SMS, שיחות טלפון ושידורי מדיה בערבית.

צה״ל ממשיך לפעול נגד ארגון הטרור חמאס שעושה שימוש בתושבי עזה כמגן אנושי לפעילות ותשתיות הטרור שלו.

מצורפת גרפיקה אודות הפינוי הזמני של תושבי ג׳באליא והשכונות במרחב: 

מצורפת אינפוגרפיקה אודות הפינוי הזמני של תושבי ג׳באליא והשכונות במרחב: 

מצורפת תמונת הכרוז: 

מצורף תרגום הכרוז: 

אזהרה דחופה,
אל כל התושבים והחוסים הנמצאים במרחב ג'באליא ובשכונות אל-סלאם, אל-נור, תל אל-זעתר, פרויקט בית לאהיא, מחנה ג'באליא, עזבת מלין, אל-רוצ'ה, אל-נזהה ואל-ג׳רן, אל-נהצ'ה ואלזהור. 

הנכם נמצאים במרחב לחימה מסוכן!

צה""ל עומד לפעול בעוצמה רבה נגד ארגוני הטרור באזור בו הנכם נמצאים.
כל הנמצא במרחבים אלה מסכן את עצמו ואת בני משפחתו.
למען ביטחונכם - הנכם מתבקשים להתפנות באופן מיידי למחסות הנמצאים במערב העיר עזה.
חל איסור מוחלט להתקרב לגדר הביטחון.
התקרבות לגדר מסכנת את חייכם ושלומכם.
צבא ההגנה לישראל.

מצורפת גרפיקה אודות הפינוי הזמני מאזורים נוספים במזרח רפיח אל האזור ההומניטרי המורחב:"
2024-05-11 14:01:22,"בצפון הרצועה לוחמי צוות הקרב של חטיבת הנח""ל מעמיקים את הפעילות במרחב שכונת זייתון. הכוחות איתרו אמצעי לחימה רבים וחיסלו מחבלים חמושים מטווח קצר.
באחת מהסריקות שביצעו הלוחמים במרחב, אותרו אמצעי לחימה שהוסתרו במרפאה, בהם רובים מסוג קלאצ'ניקוב, וסטים וציוד צבאי נוסף.

במהלך היממה החולפת כלי טיס של חיל האוויר תקפו והשמידו עשרות מטרות טרור ברחבי הרצועה.
בין המטרות שהותקפו, מבנים צבאיים, עמדות שיגור, עמדות תצפית, מחבלים ותשתיות טרור נוספות.

כוחות צה״ל בפיקוד אוגדה 162 ובהכוונה מודיעינית של שב""כ ואמ""ן, ממשיכים בפעילות ממוקדת במזרח רפיח מול מחבלי חמאס ותשתיות הארגון. כחלק מהפעילות, לוחמי צוות הקרב של חטיבת גבעתי חיסלו במהלך היממה החולפת מספר מחבלים בקרבות פנים אל פנים שנוהלו במרחב ובנוסף השמידו תשתיות טרור שמוקמו באזור.
לוחמי צוות הקרב של חטיבה 401 איתרו מספר פירים תת קרקעיים וסגרו מעגל אחר מחבלים חמושים במרחב בשיתוף פעולה עם כוחות חיל האוויר.

מצורף תיעוד מפעילות הכוחות ברצועה: 

מצורפות תמונות מפעילות הכוחות ברצועה: 

מצורפת תמונה של אמצעי הלחימה שאותרו במרפאה בזייתון:"
2024-05-11 15:18:27,"בהמשך להתרעה שהופעלה במרחב כרם שלום לפני זמן קצר, זוהו ארבעה שיגורים שחצו משטח רפיח.
לוחמי ההגנה האווירית יירטו בהצלחה שיגור אחד, יתר השיגורים נפלו בשטח פתוח, אין נפגעים."
2024-05-11 19:30:07,"צק""ח הנח""ל במבצע בזייתון:"
2024-05-11 20:13:41,"מצורפת הודעת דובר צה""ל בנושא שמו של חלל צה״ל אשר הודעה נמסרה למשפחתו: 


מצורף קישור לאתר צה""ל, בו מפורסמים ומתעדכנים פרטיהם ותמונותיהם של החללים:"
2024-05-11 20:52:19,"מטוסי קרב תקפו מוקדם יותר היום מבנה צבאי של ארגון הטרור חיזבאללה במרחב עמרא שבדרום לבנון. 

אמש (ו'), לוחמי ההגנה האווירית יירטו בהצלחה שני כלי טיס בלתי מאוישים בשטח לבנון.

בהמשך להתרעות שהופעלו בצפון הארץ, שני כלי טיס בלתי מאוישים שחצו מלבנון נפלו במרחב בית הלל, אין נפגעים."
2024-05-11 21:01:55,"מחר (א׳), משעות הבוקר ולאורך היום יתקיימו אימונים של מטוסי קרב ומסוקים של חיל האוויר לקראת מטס יום הזיכרון במרחב ירושלים. 
במסגרת האימונים תורגש תנועה ערה של כלי טיס במרחב, אין חשש לאירוע בטחוני."
2024-05-11 21:24:04,כוחות צה״ל תוקפים ופועלים כעת כנגד מטרות של ארגון הטרור חמאס במרחב ג׳באליא. פרטים נוספים בהמשך.
2024-05-12 11:15:07,בשבילי תמיד תהיה:
2024-05-12 12:18:11,לחיות לנצח עם הרגע ממנו חוששים כולם:
2024-05-12 13:53:49,"הפתק האחרון, הצוואה שהתממשה והשירים לאמא:"
2024-05-12 13:57:47,"בהמשך להתרעה שהופעלה במרחב כרם שלום, לוחמי ההגנה האווירית יירטו בהצלחה שני שיגורים ממרחב רפיח לעבר מרחב כרם שלום. אין נזק ואין נפגעים."
2024-05-12 14:15:24,"לחיות לנצח עם הרגע ממנו חוששים כולם:
""אני מאחלת כל יום מחדש, שהדפיקה הזו - לא תגיע לאף דלת לעולם"""
2024-05-12 14:31:59,"כוחות אוגדה 98 החלו הלילה במבצע בג'באליא; אוגדה 162 ממשיכה בפעילות הממוקדת במזרח ובמעבר רפיח; כוחות 99 נלחמים במרחב זייתון; יותר מ-150 מטרות הותקפו על ידי חיל האוויר ברחבי הרצועה

כוחות אוגדה 98 החלו הלילה במבצע בג'באליא שבצפון הרצועה, בעקבות מידע מודיעיני על הימצאות מחבלים ושיקום תשתיות טרור של ארגון הטרור חמאס במרחב.
טרם כניסת הכוחות, מטוסי קרב וכלי טיס של חיל האוויר תקפו כ-30 מטרות טרור במרחב וחיסלו מספר מחבלים מארגון הטרור חמאס. 

במקביל, כוחות אוגדה 162 בהכוונה מודיעינית של אמ""ן ושב״כ ממשיכים בפעילות הממוקדת במזרח ובמעבר רפיח מצידו העזתי.
במהלך הפעילות, לוחמי צוות הקרב של חטיבת גבעתי איתרו והשמידו מספר פירי מנהרות ומשגרי רקטות שהיו מוכנים לשיגור לשטח הארץ.
בנוסף, לוחמי צוות הקרב של חטיבה 401 זיהו עשרה מחבלים מארגון הטרור חמאס יוצאים מתשתית טרור ונושאים אמצעי לחימה. כלי טיס של חיל האוויר ולוחמי צוות הקרב תקפו את המחבלים וחיסלו אותם.

בזייתון שבצפון הרצועה, נמשכת פעילות כוחות אוגדה 99 כנגד תשתיות ומחבלי חמאס במרחב. 
במהלך היממה האחרונה, הלוחמים חיסלו מספר מחבלים בהיתקלויות פנים אל פנים, בתקיפות כלי טיס של חיל האוויר חוסלו מחבלים נוספים והושמדו אמצעי לחימה ותשתיות טרור. 
כלי טיס של חיל האוויר חיסל שני מחבלים שירו לעבר הכוחות שפועלים במרחב. 

במהלך היממה האחרונה, כלי טיס ומטוסי קרב של חיל האוויר תקפו והשמידו יותר מ-150 מטרות טרור ברחבי הרצועה בתיאום ובהכוונת הכוחות הקרקעיים. 
בין המטרות שהותקפו משגרי רקטות מוכנים לשיגור, חוליות מחבלים ומחסני אמל""ח לצד מבנים צבאיים, עמדות תצפית, פירי מנהרות ותשתיות טרור נוספות.

מצורף תיעוד מתקיפות צה״ל ברצועה: 

מצורף תיעוד מהתארגנות וכניסת כוחות אוגדה 98 לג'באליא: 

מצורף תיעוד מפעילות כוחות צה""ל ברצועה: 

מצורפות תמונות מפעילות הכוחות ברצועה:"
